task,image,prompt,groundtruth,metadata
Basic Relational Reasoning,compass_bearing_2108.png,"Is landmark A located north or south of landmark C? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":303.80057034,""path_end"":""B"",""path_start"":""C"",""seed"":2108}"
Comparative Reasoning,compass_bearing_2108.png,"What is the compass bearing from landmark B to landmark C, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",120,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":303.80057034,""path_end"":""B"",""path_start"":""C"",""seed"":2108}"
Compound Reasoning,compass_bearing_2108.png,"If you are standing at landmark A facing landmark B, and then turn to face landmark C instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",34 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":303.80057034,""path_end"":""B"",""path_start"":""C"",""seed"":2108}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2108.png,"If you traveled from landmark C along a bearing of 198 degrees for the same distance as C-to-A, which of these landmarks would the projected endpoint be closest to: A, B? Give the letter and briefly justify using endpoint distance and bearing difference.",B; projected endpoint is closest to B (538.1 map units away; bearing difference 105.8 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":303.80057034,""path_end"":""B"",""path_start"":""C"",""seed"":2108}"
Image Description,compass_bearing_2109.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":223.56790382,""path_end"":""B"",""path_start"":""A"",""seed"":2109}"
Basic Relational Reasoning,compass_bearing_2109.png,"Is landmark D located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":223.56790382,""path_end"":""B"",""path_start"":""A"",""seed"":2109}"
Comparative Reasoning,compass_bearing_2109.png,"What is the compass bearing from landmark D to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",200,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":223.56790382,""path_end"":""B"",""path_start"":""A"",""seed"":2109}"
Compound Reasoning,compass_bearing_2109.png,"If you are standing at landmark D facing landmark C, and then turn to face landmark A instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",75 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":223.56790382,""path_end"":""B"",""path_start"":""A"",""seed"":2109}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2109.png,"If you traveled from landmark C along a bearing of 003 degrees for the same distance as C-to-D, which of these landmarks would the projected endpoint be closest to: A, B, D? Give the letter and briefly justify using endpoint distance and bearing difference.",D; projected endpoint is closest to D (249.8 map units away; bearing difference 60.4 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":223.56790382,""path_end"":""B"",""path_start"":""A"",""seed"":2109}"
Image Description,compass_bearing_2110.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2110}"
Basic Relational Reasoning,compass_bearing_2110.png,"Is landmark A located north or south of landmark C? Answer 'north', 'south', or 'same latitude'.",same latitude,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2110}"
Comparative Reasoning,compass_bearing_2110.png,"What is the compass bearing from landmark C to landmark B, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",130,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2110}"
Compound Reasoning,compass_bearing_2110.png,"If you are standing at landmark C facing landmark A, and then turn to face landmark B instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",42 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2110}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2110.png,"If you traveled from landmark B along a bearing of 342 degrees for the same distance as B-to-C, which of these landmarks would the projected endpoint be closest to: A, C? Give the letter and briefly justify using endpoint distance and bearing difference.",C; projected endpoint is closest to C (117.5 map units away; bearing difference 30.2 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.61,""distance_unit"":""abstract map units"",""generation_attempt"":2,""has_path"":false,""num_landmarks"":3,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2110}"
Image Description,compass_bearing_2111.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2111}"
Basic Relational Reasoning,compass_bearing_2111.png,"Is landmark C located north or south of landmark A? Answer 'north', 'south', or 'same latitude'.",south,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2111}"
Comparative Reasoning,compass_bearing_2111.png,"What is the compass bearing from landmark B to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",010,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2111}"
Compound Reasoning,compass_bearing_2111.png,"If you are standing at landmark A facing landmark B, and then turn to face landmark C instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",69 degrees clockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2111}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2111.png,"If you traveled from landmark D along a bearing of 035 degrees for the same distance as D-to-A, which of these landmarks would the projected endpoint be closest to: A, B, C? Give the letter and briefly justify using endpoint distance and bearing difference.",A; projected endpoint is closest to A (248.3 map units away; bearing difference 60.1 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.45,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":false,""num_landmarks"":4,""path_bearing"":null,""path_end"":null,""path_start"":null,""seed"":2111}"
Image Description,compass_bearing_2112.png,How many landmarks are shown on this map?,3,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":336.58979169,""path_end"":""C"",""path_start"":""B"",""seed"":2112}"
Basic Relational Reasoning,compass_bearing_2112.png,"Is landmark C located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":336.58979169,""path_end"":""C"",""path_start"":""B"",""seed"":2112}"
Comparative Reasoning,compass_bearing_2112.png,"What is the compass bearing from landmark B to landmark A, rounded to the nearest 10 degrees? Answer with a three-digit number in curly brackets, e.g. {045}.",030,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":336.58979169,""path_end"":""C"",""path_start"":""B"",""seed"":2112}"
Compound Reasoning,compass_bearing_2112.png,"If you are standing at landmark C facing landmark B, and then turn to face landmark A instead, how many degrees would you need to turn, and in which direction? Round the angle to the nearest degree and answer with the amount plus 'clockwise' or 'counterclockwise'.",44 degrees counterclockwise,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":336.58979169,""path_end"":""C"",""path_start"":""B"",""seed"":2112}"
Extrapolative/Counterfactual Reasoning,compass_bearing_2112.png,"If you traveled from landmark C along a bearing of 127 degrees for the same distance as C-to-B, which of these landmarks would the projected endpoint be closest to: A, B? Give the letter and briefly justify using endpoint distance and bearing difference.",A; projected endpoint is closest to A (78.2 map units away; bearing difference 14.7 degrees),"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.43,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":3,""path_bearing"":336.58979169,""path_end"":""C"",""path_start"":""B"",""seed"":2112}"
Image Description,compass_bearing_2113.png,How many landmarks are shown on this map?,4,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":271.78064245,""path_end"":""C"",""path_start"":""B"",""seed"":2113}"
Basic Relational Reasoning,compass_bearing_2113.png,"Is landmark C located north or south of landmark B? Answer 'north', 'south', or 'same latitude'.",north,"{""dataset_version"":""compass-bearing-2.0.0"",""difficulty_score"":0.53,""distance_unit"":""abstract map units"",""generation_attempt"":0,""has_path"":true,""num_landmarks"":4,""path_bearing"":271.78064245,""path_end"":""C"",""path_start"":""B"",""seed"":2113}"
