task,image,prompt,groundtruth,metadata
Basic Relational Reasoning,orthographic_2514.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",6,"{""correct_answer_choice"":""A"",""difficulty_score"":0.35,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":6,""seed"":2514,""total_cube_count"":6,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_2514.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top,"{""correct_answer_choice"":""A"",""difficulty_score"":0.35,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":6,""seed"":2514,""total_cube_count"":6,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_2514.png,"Candidate B matches two of the three views but not the third. Which view does it fail to match: top, front, or side?",top,"{""correct_answer_choice"":""A"",""difficulty_score"":0.35,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":6,""seed"":2514,""total_cube_count"":6,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_2514.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side,"{""correct_answer_choice"":""A"",""difficulty_score"":0.35,""has_candidate_panel"":true,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":6,""seed"":2514,""total_cube_count"":6,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_2515.png,How many unit cells are filled in the top view?,8,"{""correct_answer_choice"":null,""difficulty_score"":0.3333,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":10,""seed"":2515,""total_cube_count"":10,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_2515.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",10,"{""correct_answer_choice"":null,""difficulty_score"":0.3333,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":10,""seed"":2515,""total_cube_count"":10,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_2515.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top,"{""correct_answer_choice"":null,""difficulty_score"":0.3333,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":10,""seed"":2515,""total_cube_count"":10,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_2515.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",unique,"{""correct_answer_choice"":null,""difficulty_score"":0.3333,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":10,""seed"":2515,""total_cube_count"":10,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_2515.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side,"{""correct_answer_choice"":null,""difficulty_score"":0.3333,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":10,""seed"":2515,""total_cube_count"":10,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_2516.png,How many unit cells are filled in the top view?,6,"{""correct_answer_choice"":""A"",""difficulty_score"":0.7,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":2516,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_2516.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",8,"{""correct_answer_choice"":""A"",""difficulty_score"":0.7,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":2516,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_2516.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top,"{""correct_answer_choice"":""A"",""difficulty_score"":0.7,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":2516,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_2516.png,Do the three orthographic views uniquely determine the shown voxel structure within the stated scope? Answer 'unique' or 'not unique'.,not unique,"{""correct_answer_choice"":""A"",""difficulty_score"":0.7,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":2516,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_2516.png,"If one cube were added directly on top of a tallest column in the structure, which view or views would change? Answer using top, front, and/or side.",front and side,"{""correct_answer_choice"":""A"",""difficulty_score"":0.7,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":8,""seed"":2516,""total_cube_count"":8,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_2517.png,How many unit cells are filled in the top view?,6,"{""correct_answer_choice"":null,""difficulty_score"":0.15,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":2517,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_2517.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",7,"{""correct_answer_choice"":null,""difficulty_score"":0.15,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":2517,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_2517.png,"Which view (top, front, or side) shows the largest filled area (most filled cells)?",top,"{""correct_answer_choice"":null,""difficulty_score"":0.15,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":2517,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Compound Reasoning,orthographic_2517.png,"Do these three views uniquely determine the gravity-supported 3D structure, or could a different arrangement of cubes produce the exact same three views? Answer 'unique' or 'not unique'.",unique,"{""correct_answer_choice"":null,""difficulty_score"":0.15,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":2517,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Extrapolative/Counterfactual Reasoning,orthographic_2517.png,"If one cube were added directly on top of a tallest column, which orthographic view or views would change?",front and side,"{""correct_answer_choice"":null,""difficulty_score"":0.15,""has_candidate_panel"":false,""is_uniquely_determined"":true,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":7,""seed"":2517,""total_cube_count"":7,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Image Description,orthographic_2518.png,How many unit cells are filled in the top view?,4,"{""correct_answer_choice"":""D"",""difficulty_score"":0.7833,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":9,""seed"":2518,""total_cube_count"":9,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Basic Relational Reasoning,orthographic_2518.png,"Based on the three views shown, what is the minimum possible number of cubes in a gravity-supported 3D structure? Answer with a number in curly brackets.",9,"{""correct_answer_choice"":""D"",""difficulty_score"":0.7833,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":9,""seed"":2518,""total_cube_count"":9,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
Comparative Reasoning,orthographic_2518.png,"Which candidate structure (A, B, C, or D) is consistent with all three views shown? Answer with the letter.",D,"{""correct_answer_choice"":""D"",""difficulty_score"":0.7833,""has_candidate_panel"":true,""is_uniquely_determined"":false,""is_uniquely_determined_same_count"":true,""minimum_possible_cube_count"":9,""seed"":2518,""total_cube_count"":9,""uniqueness_scope"":""all gravity-supported structures consistent with the three silhouettes""}"
