task,image,prompt,groundtruth,metadata
Image Description,coordinate_geometry_2381.png,What are the coordinates of point A?,"(3, 6)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2381}"
Basic Relational Reasoning,coordinate_geometry_2381.png,"What is the distance between point A and point B, rounded to 2 decimal places?",11.18,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2381}"
Comparative Reasoning,coordinate_geometry_2381.png,What are the coordinates of the midpoint between point A and point B?,"(-2.5, 7)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2381}"
Compound Reasoning,coordinate_geometry_2381.png,"The distance from point A to point C is 9.85 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2381}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2381.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",13.34,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2381}"
Image Description,coordinate_geometry_2382.png,What are the coordinates of point A?,"(8, 0)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2382}"
Basic Relational Reasoning,coordinate_geometry_2382.png,"What is the distance between point C and point D, rounded to 2 decimal places?",6.32,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2382}"
Comparative Reasoning,coordinate_geometry_2382.png,Which two points are closest together? Answer with both labels.,B and D,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2382}"
Compound Reasoning,coordinate_geometry_2382.png,"The distance from point A to point D is 9.22 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2382}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2382.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",15.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2382}"
Image Description,coordinate_geometry_2383.png,What are the coordinates of point A?,"(-8, 6)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2383}"
Basic Relational Reasoning,coordinate_geometry_2383.png,"What is the distance between point A and point B, rounded to 2 decimal places?",3.61,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2383}"
Comparative Reasoning,coordinate_geometry_2383.png,Which two points are farthest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2383}"
Compound Reasoning,coordinate_geometry_2383.png,What is the sum of the x-coordinates of all points in this image?,-13,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2383}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2383.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",3.16,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2383}"
Image Description,coordinate_geometry_2384.png,What are the coordinates of point A?,"(-4, -5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2384}"
Basic Relational Reasoning,coordinate_geometry_2384.png,"What is the distance between point A and point B, rounded to 2 decimal places?",7.21,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2384}"
Comparative Reasoning,coordinate_geometry_2384.png,Which two points are closest together? Answer with both labels.,B and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2384}"
Compound Reasoning,coordinate_geometry_2384.png,"The distance from point A to point B is 7.21 units. Is this greater than, less than, or equal to 10 units?",less than,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2384}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2384.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",7.28,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2384}"
Image Description,coordinate_geometry_2385.png,What are the coordinates of point D?,"(7, 5)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2385}"
Basic Relational Reasoning,coordinate_geometry_2385.png,"What is the distance between point A and point C, rounded to 2 decimal places?",4.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2385}"
Comparative Reasoning,coordinate_geometry_2385.png,What are the coordinates of the midpoint between point A and point D?,"(4, 1)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2385}"
Compound Reasoning,coordinate_geometry_2385.png,What is the sum of the x-coordinates of all points in this image?,-1,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2385}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2385.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",15.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2385}"
Image Description,coordinate_geometry_2386.png,What are the coordinates of point B?,"(-7, -2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2386}"
Basic Relational Reasoning,coordinate_geometry_2386.png,"What is the distance between point A and point B, rounded to 2 decimal places?",9.06,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2386}"
Comparative Reasoning,coordinate_geometry_2386.png,Which two points are farthest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2386}"
Compound Reasoning,coordinate_geometry_2386.png,What is the sum of the x-coordinates of all points in this image?,-5,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2386}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2386.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",11.18,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2386}"
Image Description,coordinate_geometry_2387.png,What are the coordinates of point C?,"(4, 8)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2387}"
Basic Relational Reasoning,coordinate_geometry_2387.png,"What is the distance between point A and point C, rounded to 2 decimal places?",15.65,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2387}"
Comparative Reasoning,coordinate_geometry_2387.png,Which two points are closest together? Answer with both labels.,B and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2387}"
Compound Reasoning,coordinate_geometry_2387.png,"Are points A, B, and C collinear (do they lie on one straight line)? Answer yes or no.",no,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2387}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2387.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",16.64,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2387}"
Image Description,coordinate_geometry_2388.png,What are the coordinates of point C?,"(-7, 6)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2388}"
Basic Relational Reasoning,coordinate_geometry_2388.png,"What is the distance between point C and point D, rounded to 2 decimal places?",8.54,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2388}"
Comparative Reasoning,coordinate_geometry_2388.png,Which two points are farthest together? Answer with both labels.,B and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2388}"
Compound Reasoning,coordinate_geometry_2388.png,What is the sum of the x-coordinates of all points in this image?,-21,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2388}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2388.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",2.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2388}"
Image Description,coordinate_geometry_2389.png,What are the coordinates of point B?,"(2, -1)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2389}"
Basic Relational Reasoning,coordinate_geometry_2389.png,"What is the distance between point A and point B, rounded to 2 decimal places?",8.06,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2389}"
Comparative Reasoning,coordinate_geometry_2389.png,Which two points are closest together? Answer with both labels.,A and B,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2389}"
Compound Reasoning,coordinate_geometry_2389.png,What is the sum of the x-coordinates of all points in this image?,0,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2389}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2389.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",8.25,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.3,""is_collinear_triple"":false,""num_points"":2,""seed"":2389}"
Image Description,coordinate_geometry_2390.png,What are the coordinates of point A?,"(-6, -1)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2390}"
Basic Relational Reasoning,coordinate_geometry_2390.png,"What is the distance between point A and point B, rounded to 2 decimal places?",3.00,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2390}"
Comparative Reasoning,coordinate_geometry_2390.png,Which two points are farthest together? Answer with both labels.,B and C,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2390}"
Compound Reasoning,coordinate_geometry_2390.png,What is the sum of the x-coordinates of all points in this image?,-17,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2390}"
Extrapolative/Counterfactual Reasoning,coordinate_geometry_2390.png,"If point A moved 2 units right and 1 unit down, what would its new distance from point B be, rounded to two decimals?",4.47,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.42,""is_collinear_triple"":false,""num_points"":3,""seed"":2390}"
Image Description,coordinate_geometry_2391.png,What are the coordinates of point B?,"(2, -2)","{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2391}"
Basic Relational Reasoning,coordinate_geometry_2391.png,"What is the distance between point B and point D, rounded to 2 decimal places?",7.62,"{""dataset_version"":""coordinate-geometry-2.0.0"",""difficulty_score"":0.54,""is_collinear_triple"":false,""num_points"":4,""seed"":2391}"
