dataset,image_filename,difficulty_tercile,question_id,difficulty_level,question_text,groundtruth
clock_reading,clock_reading_1363.png,high,clock_reading_1363_q3,3,What is the exact time shown? Answer in HH:MM format.,04:53
clock_reading,clock_reading_1363.png,high,clock_reading_1363_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",172
clock_reading,clock_reading_1363.png,high,clock_reading_1363_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",79
clock_reading,clock_reading_2245.png,high,clock_reading_2245_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,3
clock_reading,clock_reading_2245.png,high,clock_reading_2245_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after
clock_reading,clock_reading_2245.png,high,clock_reading_2245_q3,3,What is the exact time shown? Answer in HH:MM format.,03:58
clock_reading,clock_reading_2245.png,high,clock_reading_2245_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",131
clock_reading,clock_reading_2245.png,high,clock_reading_2245_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",21
clock_reading,clock_reading_2311.png,high,clock_reading_2311_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,3
clock_reading,clock_reading_2311.png,high,clock_reading_2311_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after
clock_reading,clock_reading_2311.png,high,clock_reading_2311_q3,3,What is the exact time shown? Answer in HH:MM format.,03:43
clock_reading,clock_reading_2311.png,high,clock_reading_2311_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",147
clock_reading,clock_reading_2311.png,high,clock_reading_2311_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",104
clock_reading,clock_reading_2989.png,high,clock_reading_2989_q1,1,Which hour has the short hand most recently passed? Answer with a number from 1 to 12.,9
clock_reading,clock_reading_2989.png,high,clock_reading_2989_q2,2,Is the minute hand pointing before or after the 6 (half past)? Answer 'before' or 'after'.,after
clock_reading,clock_reading_2989.png,high,clock_reading_2989_q3,3,What is the exact time shown? Answer in HH:MM format.,09:41
clock_reading,clock_reading_2989.png,high,clock_reading_2989_q4,4,"What is the smaller angle between the hour and minute hands, rounded to the nearest degree?",45
clock_reading,clock_reading_2989.png,high,clock_reading_2989_q5,5,"If 20 minutes were added to the current time, what would the new smaller angle between the hands be, rounded to the nearest degree?",66
gauge_reading,gauge_reading_1053.png,low,gauge_reading_1053_q1,1,What is the minimum value shown on this gauge's scale?,0
gauge_reading,gauge_reading_1053.png,low,gauge_reading_1053_q2,2,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading,gauge_reading_1053.png,low,gauge_reading_1053_q3,3,"What value is the needle pointing to, rounded to the nearest tick mark interval?",45
gauge_reading,gauge_reading_1053.png,low,gauge_reading_1053_q4,4,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading,gauge_reading_1053.png,low,gauge_reading_1053_q5,5,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 60
gauge_reading,gauge_reading_1608.png,low,gauge_reading_1608_q1,1,What is the minimum value shown on this gauge's scale?,0
gauge_reading,gauge_reading_1608.png,low,gauge_reading_1608_q2,2,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading,gauge_reading_1608.png,low,gauge_reading_1608_q3,3,"What value is the needle pointing to, rounded to the nearest tick mark interval?",10
gauge_reading,gauge_reading_1608.png,low,gauge_reading_1608_q4,4,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading,gauge_reading_1608.png,low,gauge_reading_1608_q5,5,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 22.5
gauge_reading,gauge_reading_1918.png,low,gauge_reading_1918_q1,1,What is the minimum value shown on this gauge's scale?,0
gauge_reading,gauge_reading_1918.png,low,gauge_reading_1918_q2,2,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading,gauge_reading_1918.png,low,gauge_reading_1918_q3,3,"What value is the needle pointing to, rounded to the nearest tick mark interval?",5
gauge_reading,gauge_reading_1918.png,low,gauge_reading_1918_q4,4,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading,gauge_reading_1918.png,low,gauge_reading_1918_q5,5,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 20
gauge_reading,gauge_reading_2037.png,low,gauge_reading_2037_q1,1,What is the minimum value shown on this gauge's scale?,0
gauge_reading,gauge_reading_2037.png,low,gauge_reading_2037_q2,2,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading,gauge_reading_2037.png,low,gauge_reading_2037_q3,3,"What value is the needle pointing to, rounded to the nearest tick mark interval?",80
gauge_reading,gauge_reading_2037.png,low,gauge_reading_2037_q4,4,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading,gauge_reading_2037.png,low,gauge_reading_2037_q5,5,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 100
gauge_reading,gauge_reading_2983.png,low,gauge_reading_2983_q1,1,What is the minimum value shown on this gauge's scale?,0
gauge_reading,gauge_reading_2983.png,low,gauge_reading_2983_q2,2,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading,gauge_reading_2983.png,low,gauge_reading_2983_q3,3,"What value is the needle pointing to, rounded to the nearest tick mark interval?",45
gauge_reading,gauge_reading_2983.png,low,gauge_reading_2983_q4,4,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no danger zone marked
gauge_reading,gauge_reading_2983.png,low,gauge_reading_2983_q5,5,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 60
gauge_reading,gauge_reading_0186.png,medium,gauge_reading_0186_q1,1,What is the minimum value shown on this gauge's scale?,0
gauge_reading,gauge_reading_0186.png,medium,gauge_reading_0186_q2,2,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,lower half
gauge_reading,gauge_reading_0186.png,medium,gauge_reading_0186_q3,3,"What value is the needle pointing to, rounded to the nearest tick mark interval?",60
gauge_reading,gauge_reading_0186.png,medium,gauge_reading_0186_q4,4,"Is the needle currently in the danger zone, if one is marked? If so, by how much does it exceed the threshold?",no
gauge_reading,gauge_reading_0186.png,medium,gauge_reading_0186_q5,5,"If the needle value increased by 25% of the gauge's full range, would it exceed the maximum value on the scale? Answer yes or no, and give the new value.",no; new value 110
gauge_reading,gauge_reading_1313.png,medium,gauge_reading_1313_q1,1,What is the minimum value shown on this gauge's scale?,0
gauge_reading,gauge_reading_1313.png,medium,gauge_reading_1313_q2,2,Is the needle pointing to a value in the lower half or upper half of the gauge's range? Answer 'lower half' or 'upper half'.,upper half
gauge_reading,gauge_reading_1313.png,medium,gauge_reading_1313_q3,3,"What value is the needle pointing to, rounded to the nearest tick mark interval?",55
