question_id,image,acceptance_set,tolerances,targets,hole_directions
hex_pathfinding_2770_open_q1,hex_pathfinding_2770.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_2771_open_q1,hex_pathfinding_2771.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_2772_open_q1,hex_pathfinding_2772.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_2773_open_q1,hex_pathfinding_2773.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2774_open_q1,hex_pathfinding_2774.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2775_open_q1,hex_pathfinding_2775.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2776_open_q1,hex_pathfinding_2776.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2777_open_q1,hex_pathfinding_2777.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2778_open_q1,hex_pathfinding_2778.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2779_open_q1,hex_pathfinding_2779.png,"[""hole_directions=[\""right\"",\""lower-right\""]""]",{},"[""HOME""]","[""right"",""lower-right""]"
hex_pathfinding_2780_open_q1,hex_pathfinding_2780.png,"[""hole_directions=[\""right\"",\""lower-right\""]""]",{},"[""HOME""]","[""right"",""lower-right""]"
hex_pathfinding_2781_open_q1,hex_pathfinding_2781.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_2782_open_q1,hex_pathfinding_2782.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2783_open_q1,hex_pathfinding_2783.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2784_open_q1,hex_pathfinding_2784.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2785_open_q1,hex_pathfinding_2785.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2786_open_q1,hex_pathfinding_2786.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_2787_open_q1,hex_pathfinding_2787.png,"[""hole_directions=[\""upper-left\"",\""upper-right\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right"",""lower-left""]"
hex_pathfinding_2788_open_q1,hex_pathfinding_2788.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_2789_open_q1,hex_pathfinding_2789.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2790_open_q1,hex_pathfinding_2790.png,"[""hole_directions=[\""upper-left\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""lower-left""]"
hex_pathfinding_2791_open_q1,hex_pathfinding_2791.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_2792_open_q1,hex_pathfinding_2792.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2793_open_q1,hex_pathfinding_2793.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2794_open_q1,hex_pathfinding_2794.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_2795_open_q1,hex_pathfinding_2795.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_2796_open_q1,hex_pathfinding_2796.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2797_open_q1,hex_pathfinding_2797.png,"[""hole_directions=[\""right\"",\""lower-right\""]""]",{},"[""HOME""]","[""right"",""lower-right""]"
hex_pathfinding_2798_open_q1,hex_pathfinding_2798.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2799_open_q1,hex_pathfinding_2799.png,"[""hole_directions=[\""right\"",\""lower-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""right"",""lower-left"",""lower-right""]"
hex_pathfinding_2800_open_q1,hex_pathfinding_2800.png,"[""hole_directions=[\""left\"",\""lower-left\""]""]",{},"[""HOME""]","[""left"",""lower-left""]"
hex_pathfinding_2801_open_q1,hex_pathfinding_2801.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2802_open_q1,hex_pathfinding_2802.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2803_open_q1,hex_pathfinding_2803.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_2804_open_q1,hex_pathfinding_2804.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2805_open_q1,hex_pathfinding_2805.png,"[""hole_directions=[\""left\"",\""lower-left\""]""]",{},"[""HOME""]","[""left"",""lower-left""]"
hex_pathfinding_2806_open_q1,hex_pathfinding_2806.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2807_open_q1,hex_pathfinding_2807.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2808_open_q1,hex_pathfinding_2808.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2809_open_q1,hex_pathfinding_2809.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_2810_open_q1,hex_pathfinding_2810.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_2811_open_q1,hex_pathfinding_2811.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2812_open_q1,hex_pathfinding_2812.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2813_open_q1,hex_pathfinding_2813.png,"[""hole_directions=[\""lower-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""lower-left"",""lower-right""]"
hex_pathfinding_2814_open_q1,hex_pathfinding_2814.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_2815_open_q1,hex_pathfinding_2815.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_2816_open_q1,hex_pathfinding_2816.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2817_open_q1,hex_pathfinding_2817.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2818_open_q1,hex_pathfinding_2818.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2819_open_q1,hex_pathfinding_2819.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2820_open_q1,hex_pathfinding_2820.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2821_open_q1,hex_pathfinding_2821.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2822_open_q1,hex_pathfinding_2822.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_2823_open_q1,hex_pathfinding_2823.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2824_open_q1,hex_pathfinding_2824.png,"[""hole_directions=[\""left\"",\""lower-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""left"",""lower-left"",""lower-right""]"
hex_pathfinding_2825_open_q1,hex_pathfinding_2825.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_2826_open_q1,hex_pathfinding_2826.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2827_open_q1,hex_pathfinding_2827.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_2828_open_q1,hex_pathfinding_2828.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_2829_open_q1,hex_pathfinding_2829.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2830_open_q1,hex_pathfinding_2830.png,"[""hole_directions=[\""upper-right\"",\""lower-right\""]""]",{},"[""HOME""]","[""upper-right"",""lower-right""]"
hex_pathfinding_2831_open_q1,hex_pathfinding_2831.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_2832_open_q1,hex_pathfinding_2832.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_2833_open_q1,hex_pathfinding_2833.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_2834_open_q1,hex_pathfinding_2834.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_2835_open_q1,hex_pathfinding_2835.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2836_open_q1,hex_pathfinding_2836.png,"[""hole_directions=[\""upper-right\"",\""left\""]""]",{},"[""HOME""]","[""upper-right"",""left""]"
hex_pathfinding_2837_open_q1,hex_pathfinding_2837.png,"[""hole_directions=[\""upper-left\"",\""upper-right\"",\""left\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right"",""left""]"
hex_pathfinding_2838_open_q1,hex_pathfinding_2838.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2839_open_q1,hex_pathfinding_2839.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2840_open_q1,hex_pathfinding_2840.png,"[""hole_directions=[\""left\"",\""lower-left\""]""]",{},"[""HOME""]","[""left"",""lower-left""]"
hex_pathfinding_2841_open_q1,hex_pathfinding_2841.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_2842_open_q1,hex_pathfinding_2842.png,"[""hole_directions=[\""left\"",\""lower-right\""]""]",{},"[""HOME""]","[""left"",""lower-right""]"
hex_pathfinding_2843_open_q1,hex_pathfinding_2843.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2844_open_q1,hex_pathfinding_2844.png,"[""hole_directions=[\""right\"",\""lower-right\""]""]",{},"[""HOME""]","[""right"",""lower-right""]"
hex_pathfinding_2845_open_q1,hex_pathfinding_2845.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_2846_open_q1,hex_pathfinding_2846.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_2847_open_q1,hex_pathfinding_2847.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2848_open_q1,hex_pathfinding_2848.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_2849_open_q1,hex_pathfinding_2849.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_2850_open_q1,hex_pathfinding_2850.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2851_open_q1,hex_pathfinding_2851.png,"[""hole_directions=[\""upper-left\"",\""left\""]""]",{},"[""HOME""]","[""upper-left"",""left""]"
hex_pathfinding_2852_open_q1,hex_pathfinding_2852.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_2853_open_q1,hex_pathfinding_2853.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_2854_open_q1,hex_pathfinding_2854.png,"[""hole_directions=[\""upper-left\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""lower-left""]"
hex_pathfinding_2855_open_q1,hex_pathfinding_2855.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2856_open_q1,hex_pathfinding_2856.png,"[""hole_directions=[\""upper-left\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""lower-left""]"
hex_pathfinding_2857_open_q1,hex_pathfinding_2857.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2858_open_q1,hex_pathfinding_2858.png,"[""hole_directions=[\""upper-left\"",\""upper-right\"",\""lower-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right"",""lower-left"",""lower-right""]"
hex_pathfinding_2859_open_q1,hex_pathfinding_2859.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_2860_open_q1,hex_pathfinding_2860.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2861_open_q1,hex_pathfinding_2861.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2862_open_q1,hex_pathfinding_2862.png,"[""hole_directions=[\""upper-right\"",\""right\"",\""lower-right\""]""]",{},"[""HOME""]","[""upper-right"",""right"",""lower-right""]"
hex_pathfinding_2863_open_q1,hex_pathfinding_2863.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2864_open_q1,hex_pathfinding_2864.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_2865_open_q1,hex_pathfinding_2865.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2866_open_q1,hex_pathfinding_2866.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_2867_open_q1,hex_pathfinding_2867.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_2868_open_q1,hex_pathfinding_2868.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_2869_open_q1,hex_pathfinding_2869.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2870_open_q1,hex_pathfinding_2870.png,"[""hole_directions=[\""upper-left\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""lower-left""]"
hex_pathfinding_2871_open_q1,hex_pathfinding_2871.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2872_open_q1,hex_pathfinding_2872.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_2873_open_q1,hex_pathfinding_2873.png,"[""hole_directions=[\""right\"",\""lower-left\""]""]",{},"[""HOME""]","[""right"",""lower-left""]"
hex_pathfinding_2874_open_q1,hex_pathfinding_2874.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2875_open_q1,hex_pathfinding_2875.png,"[""hole_directions=[\""upper-left\"",\""left\"",\""right\""]""]",{},"[""HOME""]","[""upper-left"",""left"",""right""]"
hex_pathfinding_2876_open_q1,hex_pathfinding_2876.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_2877_open_q1,hex_pathfinding_2877.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2878_open_q1,hex_pathfinding_2878.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2879_open_q1,hex_pathfinding_2879.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_2880_open_q1,hex_pathfinding_2880.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2881_open_q1,hex_pathfinding_2881.png,"[""hole_directions=[\""upper-left\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""lower-left""]"
hex_pathfinding_2882_open_q1,hex_pathfinding_2882.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2883_open_q1,hex_pathfinding_2883.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2884_open_q1,hex_pathfinding_2884.png,"[""hole_directions=[\""lower-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""lower-left"",""lower-right""]"
hex_pathfinding_2885_open_q1,hex_pathfinding_2885.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2886_open_q1,hex_pathfinding_2886.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2887_open_q1,hex_pathfinding_2887.png,"[""hole_directions=[\""upper-right\"",\""lower-right\""]""]",{},"[""HOME""]","[""upper-right"",""lower-right""]"
hex_pathfinding_2888_open_q1,hex_pathfinding_2888.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2889_open_q1,hex_pathfinding_2889.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2890_open_q1,hex_pathfinding_2890.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_2891_open_q1,hex_pathfinding_2891.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2892_open_q1,hex_pathfinding_2892.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_2893_open_q1,hex_pathfinding_2893.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2894_open_q1,hex_pathfinding_2894.png,"[""hole_directions=[\""left\"",\""lower-right\""]""]",{},"[""HOME""]","[""left"",""lower-right""]"
hex_pathfinding_2895_open_q1,hex_pathfinding_2895.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2896_open_q1,hex_pathfinding_2896.png,"[""hole_directions=[\""lower-right\""]""]",{},"[""HOME""]","[""lower-right""]"
hex_pathfinding_2897_open_q1,hex_pathfinding_2897.png,"[""hole_directions=[\""upper-left\"",\""right\""]""]",{},"[""HOME""]","[""upper-left"",""right""]"
hex_pathfinding_2898_open_q1,hex_pathfinding_2898.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2899_open_q1,hex_pathfinding_2899.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_2900_open_q1,hex_pathfinding_2900.png,"[""hole_directions=[\""lower-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""lower-left"",""lower-right""]"
hex_pathfinding_2901_open_q1,hex_pathfinding_2901.png,"[""hole_directions=[\""upper-left\"",\""left\"",\""lower-left\""]""]",{},"[""HOME""]","[""upper-left"",""left"",""lower-left""]"
hex_pathfinding_2902_open_q1,hex_pathfinding_2902.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_2903_open_q1,hex_pathfinding_2903.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2904_open_q1,hex_pathfinding_2904.png,"[""hole_directions=[\""lower-left\""]""]",{},"[""HOME""]","[""lower-left""]"
hex_pathfinding_2905_open_q1,hex_pathfinding_2905.png,"[""hole_directions=[\""left\"",\""lower-right\""]""]",{},"[""HOME""]","[""left"",""lower-right""]"
hex_pathfinding_2906_open_q1,hex_pathfinding_2906.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2907_open_q1,hex_pathfinding_2907.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2908_open_q1,hex_pathfinding_2908.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_2909_open_q1,hex_pathfinding_2909.png,"[""hole_directions=[\""upper-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""upper-left"",""lower-right""]"
hex_pathfinding_2910_open_q1,hex_pathfinding_2910.png,"[""hole_directions=[\""right\""]""]",{},"[""HOME""]","[""right""]"
hex_pathfinding_2911_open_q1,hex_pathfinding_2911.png,"[""hole_directions=[\""left\"",\""lower-right\""]""]",{},"[""HOME""]","[""left"",""lower-right""]"
hex_pathfinding_2912_open_q1,hex_pathfinding_2912.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_2913_open_q1,hex_pathfinding_2913.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2914_open_q1,hex_pathfinding_2914.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2915_open_q1,hex_pathfinding_2915.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2916_open_q1,hex_pathfinding_2916.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2917_open_q1,hex_pathfinding_2917.png,"[""hole_directions=[\""upper-left\"",\""upper-right\""]""]",{},"[""HOME""]","[""upper-left"",""upper-right""]"
hex_pathfinding_2918_open_q1,hex_pathfinding_2918.png,"[""hole_directions=[\""upper-right\""]""]",{},"[""HOME""]","[""upper-right""]"
hex_pathfinding_2919_open_q1,hex_pathfinding_2919.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2920_open_q1,hex_pathfinding_2920.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2921_open_q1,hex_pathfinding_2921.png,"[""hole_directions=[\""upper-left\"",\""lower-left\"",\""lower-right\""]""]",{},"[""HOME""]","[""upper-left"",""lower-left"",""lower-right""]"
hex_pathfinding_2922_open_q1,hex_pathfinding_2922.png,"[""hole_directions=[\""upper-right\"",\""left\""]""]",{},"[""HOME""]","[""upper-right"",""left""]"
hex_pathfinding_2923_open_q1,hex_pathfinding_2923.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_2924_open_q1,hex_pathfinding_2924.png,"[""hole_directions=[\""left\""]""]",{},"[""HOME""]","[""left""]"
hex_pathfinding_2925_open_q1,hex_pathfinding_2925.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2926_open_q1,hex_pathfinding_2926.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2927_open_q1,hex_pathfinding_2927.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2928_open_q1,hex_pathfinding_2928.png,"[""hole_directions=[\""upper-left\"",\""left\""]""]",{},"[""HOME""]","[""upper-left"",""left""]"
hex_pathfinding_2929_open_q1,hex_pathfinding_2929.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_2930_open_q1,hex_pathfinding_2930.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2931_open_q1,hex_pathfinding_2931.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
hex_pathfinding_2932_open_q1,hex_pathfinding_2932.png,"[""hole_directions=[\""upper-left\""]""]",{},"[""HOME""]","[""upper-left""]"
hex_pathfinding_2933_open_q1,hex_pathfinding_2933.png,"[""hole_directions=[]""]",{},"[""HOME""]",[]
