task,image,prompt,groundtruth,metadata
Basic Relational Reasoning,shadow_inference_2682.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",left,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.2,""ground_y"":289,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":283.6618,""light_elevation_degrees"":53.7139,""num_objects"":1,""seed"":2682}"
Comparative Reasoning,shadow_inference_2682.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,high,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.2,""ground_y"":289,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":283.6618,""light_elevation_degrees"":53.7139,""num_objects"":1,""seed"":2682}"
Compound Reasoning,shadow_inference_2682.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.2,""ground_y"":289,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":283.6618,""light_elevation_degrees"":53.7139,""num_objects"":1,""seed"":2682}"
Extrapolative/Counterfactual Reasoning,shadow_inference_2682.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.2,""ground_y"":289,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":283.6618,""light_elevation_degrees"":53.7139,""num_objects"":1,""seed"":2682}"
Image Description,shadow_inference_2683.png,How many objects are casting a shadow in this image?,1,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.2,""ground_y"":309,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":57.0898,""light_elevation_degrees"":34.631,""num_objects"":1,""seed"":2683}"
Basic Relational Reasoning,shadow_inference_2683.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.2,""ground_y"":309,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":57.0898,""light_elevation_degrees"":34.631,""num_objects"":1,""seed"":2683}"
Comparative Reasoning,shadow_inference_2683.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,low,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.2,""ground_y"":309,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":57.0898,""light_elevation_degrees"":34.631,""num_objects"":1,""seed"":2683}"
Compound Reasoning,shadow_inference_2683.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.2,""ground_y"":309,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":57.0898,""light_elevation_degrees"":34.631,""num_objects"":1,""seed"":2683}"
Extrapolative/Counterfactual Reasoning,shadow_inference_2683.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.2,""ground_y"":309,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":57.0898,""light_elevation_degrees"":34.631,""num_objects"":1,""seed"":2683}"
Image Description,shadow_inference_2684.png,How many objects are casting a shadow in this image?,3,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.82,""ground_y"":298,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":307.303,""light_elevation_degrees"":25.1868,""num_objects"":3,""seed"":2684}"
Basic Relational Reasoning,shadow_inference_2684.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",left,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.82,""ground_y"":298,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":307.303,""light_elevation_degrees"":25.1868,""num_objects"":3,""seed"":2684}"
Comparative Reasoning,shadow_inference_2684.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,low,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.82,""ground_y"":298,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":307.303,""light_elevation_degrees"":25.1868,""num_objects"":3,""seed"":2684}"
Compound Reasoning,shadow_inference_2684.png,"Estimate the light source's approximate elevation angle above the horizon, rounded to the nearest 15 degrees.",30,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.82,""ground_y"":298,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":307.303,""light_elevation_degrees"":25.1868,""num_objects"":3,""seed"":2684}"
Extrapolative/Counterfactual Reasoning,shadow_inference_2684.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.82,""ground_y"":298,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":307.303,""light_elevation_degrees"":25.1868,""num_objects"":3,""seed"":2684}"
Image Description,shadow_inference_2685.png,How many objects are casting a shadow in this image?,3,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":1.01,""ground_y"":289,""has_inconsistent_shadow"":true,""inconsistent_object_index"":1,""light_azimuth_degrees"":304.3128,""light_elevation_degrees"":60.375,""num_objects"":3,""seed"":2685}"
Basic Relational Reasoning,shadow_inference_2685.png,Do all objects in this image appear to be lit by the same light source? Answer yes or no.,no,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":1.01,""ground_y"":289,""has_inconsistent_shadow"":true,""inconsistent_object_index"":1,""light_azimuth_degrees"":304.3128,""light_elevation_degrees"":60.375,""num_objects"":3,""seed"":2685}"
Comparative Reasoning,shadow_inference_2685.png,Which object casts the LONGEST shadow? Answer with that object's color.,teal,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":1.01,""ground_y"":289,""has_inconsistent_shadow"":true,""inconsistent_object_index"":1,""light_azimuth_degrees"":304.3128,""light_elevation_degrees"":60.375,""num_objects"":3,""seed"":2685}"
Compound Reasoning,shadow_inference_2685.png,Which object's shadow does NOT match the lighting direction of the others? Answer with that object's color.,teal,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":1.01,""ground_y"":289,""has_inconsistent_shadow"":true,""inconsistent_object_index"":1,""light_azimuth_degrees"":304.3128,""light_elevation_degrees"":60.375,""num_objects"":3,""seed"":2685}"
Extrapolative/Counterfactual Reasoning,shadow_inference_2685.png,"If the light elevation increased by 20 degrees while remaining below 90 degrees and all object geometry stayed fixed, would each shadow become longer, shorter, or unchanged?",shorter,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":1.01,""ground_y"":289,""has_inconsistent_shadow"":true,""inconsistent_object_index"":1,""light_azimuth_degrees"":304.3128,""light_elevation_degrees"":60.375,""num_objects"":3,""seed"":2685}"
Image Description,shadow_inference_2686.png,How many objects are casting a shadow in this image?,2,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.36,""ground_y"":310,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":96.6767,""light_elevation_degrees"":60.3875,""num_objects"":2,""seed"":2686}"
Basic Relational Reasoning,shadow_inference_2686.png,"From which general direction is the light coming — left, right, front, or back? Answer with one word.",right,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.36,""ground_y"":310,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":96.6767,""light_elevation_degrees"":60.3875,""num_objects"":2,""seed"":2686}"
Comparative Reasoning,shadow_inference_2686.png,Is the light source high in the sky (steep angle) or low near the horizon (shallow angle)? Answer 'high' or 'low'.,high,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.36,""ground_y"":310,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":96.6767,""light_elevation_degrees"":60.3875,""num_objects"":2,""seed"":2686}"
Compound Reasoning,shadow_inference_2686.png,"If the light source moved to the exact opposite direction (180 degrees azimuth rotation), would the shadows lengthen, shorten, or stay the same length?",same,"{""azimuth_convention"":""0=front, 90=right, 180=back, 270=left; shadow projects away from light"",""azimuth_exclusion_degrees"":30.0,""coordinate_frame"":""screen_x_right_screen_y_down"",""dataset_version"":""shadow-inference-2.0.0"",""difficulty_score"":0.36,""ground_y"":310,""has_inconsistent_shadow"":false,""inconsistent_object_index"":null,""light_azimuth_degrees"":96.6767,""light_elevation_degrees"":60.3875,""num_objects"":2,""seed"":2686}"
