question_id,image,acceptance_set,tolerances,targets,connectivity
route_puzzle_2754_open_q1,route_puzzle_2754.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""B\""],\""unreached_labels\"":[\""A\"",\""D\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""B""],""unreached_labels"":[""A"",""D"",""E""]}"
route_puzzle_2755_open_q1,route_puzzle_2755.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""E\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""E"",""B""],""unreached_labels"":[""A"",""C""]}"
route_puzzle_2756_open_q1,route_puzzle_2756.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""C\"",\""F\""],\""unreached_labels\"":[\""A\"",\""D\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""C"",""F""],""unreached_labels"":[""A"",""D""]}"
route_puzzle_2758_open_q1,route_puzzle_2758.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""F\"",\""F\""],\""unreached_labels\"":[\""B\"",\""C\"",\""D\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""F"",""F""],""unreached_labels"":[""B"",""C"",""D""]}"
route_puzzle_2762_open_q1,route_puzzle_2762.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""E\""],\""unreached_labels\"":[\""A\"",\""C\"",\""D\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""E""],""unreached_labels"":[""A"",""C"",""D""]}"
route_puzzle_2771_open_q1,route_puzzle_2771.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""D\"",\""B\""],\""unreached_labels\"":[\""E\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""D"",""B""],""unreached_labels"":[""E"",""F""]}"
route_puzzle_2776_open_q1,route_puzzle_2776.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""E\""],\""unreached_labels\"":[\""A\"",\""B\"",\""C\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""E""],""unreached_labels"":[""A"",""B"",""C"",""F""]}"
route_puzzle_2777_open_q1,route_puzzle_2777.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""A\"",\""D\""],\""unreached_labels\"":[\""B\"",\""C\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""A"",""D""],""unreached_labels"":[""B"",""C"",""F""]}"
route_puzzle_2783_open_q1,route_puzzle_2783.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""F\""],\""unreached_labels\"":[\""A\"",\""C\"",\""E\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""F""],""unreached_labels"":[""A"",""C"",""E""]}"
route_puzzle_2785_open_q1,route_puzzle_2785.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""E\"",\""A\""],\""unreached_labels\"":[\""B\"",\""D\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""E"",""A""],""unreached_labels"":[""B"",""D"",""F""]}"
route_puzzle_2787_open_q1,route_puzzle_2787.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""A\"",\""A\""],\""unreached_labels\"":[\""C\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""A"",""A""],""unreached_labels"":[""C"",""D"",""F""]}"
route_puzzle_2788_open_q1,route_puzzle_2788.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""E\""],\""unreached_labels\"":[\""B\"",\""C\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""E""],""unreached_labels"":[""B"",""C"",""F""]}"
route_puzzle_2790_open_q1,route_puzzle_2790.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""D\"",\""B\""],\""unreached_labels\"":[\""C\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""D"",""B""],""unreached_labels"":[""C"",""F""]}"
route_puzzle_2791_open_q1,route_puzzle_2791.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""D\""],\""unreached_labels\"":[\""B\"",\""C\"",\""E\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""D""],""unreached_labels"":[""B"",""C"",""E""]}"
route_puzzle_2798_open_q1,route_puzzle_2798.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""A\""],\""unreached_labels\"":[\""C\"",\""E\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""A""],""unreached_labels"":[""C"",""E"",""F""]}"
route_puzzle_2802_open_q1,route_puzzle_2802.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\"",\""D\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""B""],""unreached_labels"":[""A"",""C"",""D""]}"
route_puzzle_2807_open_q1,route_puzzle_2807.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""A\"",\""C\""],\""unreached_labels\"":[\""B\"",\""D\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""A"",""C""],""unreached_labels"":[""B"",""D""]}"
route_puzzle_2809_open_q1,route_puzzle_2809.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""C\"",\""C\""],\""unreached_labels\"":[\""A\"",\""B\"",\""D\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""C"",""C""],""unreached_labels"":[""A"",""B"",""D"",""E""]}"
route_puzzle_2814_open_q1,route_puzzle_2814.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""D\""],\""unreached_labels\"":[\""A\"",\""B\"",\""C\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""D""],""unreached_labels"":[""A"",""B"",""C"",""F""]}"
route_puzzle_2815_open_q1,route_puzzle_2815.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""C\""],\""unreached_labels\"":[\""B\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""C""],""unreached_labels"":[""B"",""D"",""F""]}"
route_puzzle_2817_open_q1,route_puzzle_2817.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""F\""],\""unreached_labels\"":[\""A\"",\""D\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""F""],""unreached_labels"":[""A"",""D"",""E""]}"
route_puzzle_2818_open_q1,route_puzzle_2818.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""E\""],\""unreached_labels\"":[\""B\"",\""D\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""E""],""unreached_labels"":[""B"",""D"",""F""]}"
route_puzzle_2822_open_q1,route_puzzle_2822.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""B\""],\""unreached_labels\"":[\""C\"",\""D\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""B""],""unreached_labels"":[""C"",""D"",""F""]}"
route_puzzle_2830_open_q1,route_puzzle_2830.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""D\"",\""C\""],\""unreached_labels\"":[\""A\"",\""B\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""D"",""C""],""unreached_labels"":[""A"",""B"",""E""]}"
route_puzzle_2831_open_q1,route_puzzle_2831.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""F\"",\""E\""],\""unreached_labels\"":[\""C\"",\""D\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""F"",""E""],""unreached_labels"":[""C"",""D""]}"
route_puzzle_2834_open_q1,route_puzzle_2834.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""F\"",\""B\""],\""unreached_labels\"":[\""A\"",\""D\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""F"",""B""],""unreached_labels"":[""A"",""D"",""E""]}"
route_puzzle_2840_open_q1,route_puzzle_2840.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""D\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""D"",""F""],""unreached_labels"":[""A"",""B""]}"
route_puzzle_2841_open_q1,route_puzzle_2841.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""A\""],\""unreached_labels\"":[\""B\"",\""C\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""A""],""unreached_labels"":[""B"",""C"",""F""]}"
route_puzzle_2848_open_q1,route_puzzle_2848.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\"",\""C\"",\""E\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""F""],""unreached_labels"":[""A"",""B"",""C"",""E""]}"
route_puzzle_2851_open_q1,route_puzzle_2851.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""C\"",\""A\""],\""unreached_labels\"":[\""D\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""C"",""A""],""unreached_labels"":[""D"",""F""]}"
route_puzzle_2852_open_q1,route_puzzle_2852.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\"",\""D\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""F""],""unreached_labels"":[""A"",""B"",""D""]}"
route_puzzle_2854_open_q1,route_puzzle_2854.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""C\"",\""E\""],\""unreached_labels\"":[\""A\"",\""B\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""C"",""E""],""unreached_labels"":[""A"",""B""]}"
route_puzzle_2856_open_q1,route_puzzle_2856.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""C\"",\""D\""],\""unreached_labels\"":[\""A\"",\""B\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""C"",""D""],""unreached_labels"":[""A"",""B"",""F""]}"
route_puzzle_2858_open_q1,route_puzzle_2858.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""E\"",\""E\""],\""unreached_labels\"":[\""B\"",\""C\"",\""D\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""E"",""E""],""unreached_labels"":[""B"",""C"",""D""]}"
route_puzzle_2864_open_q1,route_puzzle_2864.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""B\""],\""unreached_labels\"":[\""A\"",\""C\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""B""],""unreached_labels"":[""A"",""C"",""D"",""F""]}"
route_puzzle_2869_open_q1,route_puzzle_2869.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""F\"",\""E\""],\""unreached_labels\"":[\""A\"",\""C\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""F"",""E""],""unreached_labels"":[""A"",""C""]}"
route_puzzle_2872_open_q1,route_puzzle_2872.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""C\""],\""unreached_labels\"":[\""A\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""C""],""unreached_labels"":[""A"",""D"",""F""]}"
route_puzzle_2875_open_q1,route_puzzle_2875.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""D\"",\""C\"",\""C\"",\""D\""],\""unreached_labels\"":[\""A\"",\""E\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""D"",""C"",""C"",""D""],""unreached_labels"":[""A"",""E"",""F""]}"
route_puzzle_2876_open_q1,route_puzzle_2876.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""C\"",\""B\""],\""unreached_labels\"":[\""D\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""C"",""B""],""unreached_labels"":[""D"",""F""]}"
route_puzzle_2881_open_q1,route_puzzle_2881.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""E\"",\""E\""],\""unreached_labels\"":[\""A\"",\""D\"",\""F\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""E"",""E""],""unreached_labels"":[""A"",""D"",""F""]}"
route_puzzle_2888_open_q1,route_puzzle_2888.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""E\"",\""C\""],\""unreached_labels\"":[\""A\"",\""D\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""E"",""C""],""unreached_labels"":[""A"",""D""]}"
route_puzzle_2889_open_q1,route_puzzle_2889.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""C\"",\""B\""],\""unreached_labels\"":[\""D\"",\""E\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""C"",""B""],""unreached_labels"":[""D"",""E"",""F""]}"
route_puzzle_2893_open_q1,route_puzzle_2893.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""F\""],\""unreached_labels\"":[\""C\"",\""D\"",\""E\""]}""]",{},"[""B""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""F""],""unreached_labels"":[""C"",""D"",""E""]}"
route_puzzle_2894_open_q1,route_puzzle_2894.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""C\""],\""unreached_labels\"":[\""A\"",\""B\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""C""],""unreached_labels"":[""A"",""B"",""F""]}"
route_puzzle_2900_open_q1,route_puzzle_2900.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""A\""],\""unreached_labels\"":[\""C\"",\""E\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""A""],""unreached_labels"":[""C"",""E"",""F""]}"
route_puzzle_2902_open_q1,route_puzzle_2902.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""F\""],\""unreached_labels\"":[\""A\"",\""B\"",\""E\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""F""],""unreached_labels"":[""A"",""B"",""E""]}"
route_puzzle_2906_open_q1,route_puzzle_2906.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""E\"",\""E\""],\""unreached_labels\"":[\""B\"",\""C\"",\""D\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""E"",""E""],""unreached_labels"":[""B"",""C"",""D""]}"
route_puzzle_2909_open_q1,route_puzzle_2909.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""B\""],\""unreached_labels\"":[\""D\"",\""E\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""B""],""unreached_labels"":[""D"",""E"",""F""]}"
route_puzzle_2910_open_q1,route_puzzle_2910.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""B\""],\""unreached_labels\"":[\""A\"",\""D\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""B""],""unreached_labels"":[""A"",""D"",""F""]}"
route_puzzle_2921_open_q1,route_puzzle_2921.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""C\""],\""unreached_labels\"":[\""A\"",\""D\"",\""E\""]}""]",{},"[""F""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""C""],""unreached_labels"":[""A"",""D"",""E""]}"
route_puzzle_2923_open_q1,route_puzzle_2923.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""F\"",\""E\"",\""C\""],\""unreached_labels\"":[\""B\"",\""D\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""F"",""E"",""C""],""unreached_labels"":[""B"",""D""]}"
route_puzzle_2925_open_q1,route_puzzle_2925.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""F\"",\""B\""],\""unreached_labels\"":[\""A\"",\""D\"",\""E\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""F"",""B""],""unreached_labels"":[""A"",""D"",""E""]}"
route_puzzle_2928_open_q1,route_puzzle_2928.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""E\"",\""E\""],\""unreached_labels\"":[\""B\"",\""C\"",\""D\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""E"",""E""],""unreached_labels"":[""B"",""C"",""D"",""F""]}"
route_puzzle_2929_open_q1,route_puzzle_2929.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""D\"",\""B\""],\""unreached_labels\"":[\""C\"",\""E\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""D"",""B""],""unreached_labels"":[""C"",""E"",""F""]}"
route_puzzle_2930_open_q1,route_puzzle_2930.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""D\""],\""unreached_labels\"":[\""B\"",\""E\"",\""F\""]}""]",{},"[""C""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""D""],""unreached_labels"":[""B"",""E"",""F""]}"
route_puzzle_2933_open_q1,route_puzzle_2933.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""C\""],\""unreached_labels\"":[\""D\"",\""E\"",\""F\""]}""]",{},"[""A""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""C""],""unreached_labels"":[""D"",""E"",""F""]}"
route_puzzle_2934_open_q1,route_puzzle_2934.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""B\"",\""E\""],\""unreached_labels\"":[\""A\"",\""C\"",\""F\""]}""]",{},"[""D""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""B"",""E""],""unreached_labels"":[""A"",""C"",""F""]}"
route_puzzle_2940_open_q1,route_puzzle_2940.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""A\"",\""B\""],\""unreached_labels\"":[\""C\"",\""D\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""A"",""B""],""unreached_labels"":[""C"",""D"",""F""]}"
route_puzzle_2941_open_q1,route_puzzle_2941.png,"[""connectivity={\""connected_to_all_other_labels\"":\""no\"",\""far_end_labels\"":[\""C\"",\""C\"",\""D\""],\""unreached_labels\"":[\""A\"",\""B\"",\""F\""]}""]",{},"[""E""]","{""connected_to_all_other_labels"":""no"",""far_end_labels"":[""C"",""C"",""D""],""unreached_labels"":[""A"",""B"",""F""]}"
